id,operating_airline,from,to,code_shares
"20d95806-828a-4e9a-a807-2f63c7f2ec0d","LH","SZX","MNL",""
"391554af-e6d8-4505-a1a4-d42cf0fb1366","LH","SZX","BOM","IB"
"f6fd610c-cb54-4309-a9c6-f66dac2e7d4a","LH","SZX","MEX","EK,IB"
"b743d139-93a1-4429-ae95-a0ceb236b069","LH","SZX","TPE","EK"
"c172434c-e8e3-4c88-9d33-5569426e4f49","LH","SZX","LAX","KL,AF"
"865daf99-b317-4b1b-93b0-f5bd4b609b55","LH","SZX","DEN",""
"f579311c-eb69-4f10-a2b2-bff4f4041283","LH","SZX","PHX","V7,DL"
"180a76b1-d1c4-4f9c-8dff-40a5f4df5dac","LH","SZX","CTU","AF,EK"
"72e39912-9a82-4ff3-8d64-9507ebbd5348","LH","SZX","PVG",""
"21e40502-6c03-41ed-8123-314af367ff7d","LH","SZX","BCN",""
"d453fe4d-0626-485e-b927-2ef912cc1c03","LH","SZX","YYZ","DL"
"89f4c297-f4b9-4cd3-9945-581f08e8c95d","LH","SZX","DXB",""
"8e587bf4-7c0c-46ef-8d68-a5f0810d7891","LH","SZX","FRA","IB,BA"
"bdf9321e-3814-427e-b45d-3fd6b865c6b3","LH","SZX","IAH","IB,EK"
"7aba75e1-fb50-4df6-a8de-062fa13658a2","LH","SZX","SEA",""
"10307ddf-cc57-4b03-95c3-e1aa057b312e","LH","SZX","MUC","IB"
"e2d997aa-f2de-45bd-85b9-a1fd7a1a5df9","LH","SZX","HKG","EK"
"65ba21de-0dd0-49b8-8846-b6a2c8606838","LH","SZX","SFO",""
"1a35e4d4-82bb-45c3-83b9-79ca4d0b27c4","LH","SZX","HND",""
"fb050b14-88a2-4a60-9d47-520e33ab0e63","LH","SVO","LGW","EK"
"53889900-e490-43bb-8840-f018da10f6a6","LH","SVO","MNL","BA"
"bad1baca-4202-4964-9b0a-1337ba44182e","LH","SVO","BOM","KL,FR"
"ad88146b-2970-4b9d-97b3-ceb525f65e29","LH","SVO","MEX",""
"fd592d63-c63c-42c5-8a5d-c0bc55b64cc5","LH","SVO","TPE","EK,AF"
"2700f6c3-7673-4bae-9576-5a579cca8ff2","LH","SVO","LAX",""
"554a7c0d-3760-4a19-92cd-e7dea71419ae","LH","SVO","DEN",""
"7bbb7b1b-1191-4663-86dd-b52ba0ce7115","LH","SVO","PHX",""
"6be3a097-c10b-42c2-bd9d-eeb38684efd4","LH","SVO","CTU","IB"
"3ed4d05b-183c-42f5-9ec7-549d2b9699b8","LH","SVO","PVG","IB,FR"
"3d6aaa8a-3c3d-4214-81f5-ae8dfdd7f293","LH","SVO","BCN","BA,V7"
"98b8eb4d-b531-4ee9-bd85-633ff2777ba8","LH","SVO","YYZ","DL"
"d6a933fe-e31c-40f0-8ecd-ad0490475664","LH","SVO","DXB","U2"
"d81bb705-313b-4ed7-8b13-732b24d9134e","LH","SVO","FRA","IB,DL"
"95a2e82f-f202-4698-8918-126c6a965d7f","LH","SVO","IAH","FR,EK"
"e8dab854-214d-4d94-90d1-dcb7583b11cb","LH","SVO","SEA","KL"
"d3851b8f-bd32-4709-a91b-36a440ac1d9c","LH","SVO","MUC",""
"1f74d9f8-0b5a-4ff8-a236-fd4dd4e855b4","LH","SVO","HKG","V7"
"2f08a88e-6185-4577-8916-0bf2c0686997","LH","SVO","SFO","KL"
"0d09c598-dcf7-4581-bb09-52d370537713","LH","SVO","HND","EK"
"860c3c8e-b5fd-44d1-b40f-1c92c04a456f","LH","CAN","LGW","EK"
"68515966-d9e3-4493-9733-11fce8e3706f","LH","CAN","MNL","IB,DL"
"67c0ab1d-6aab-4b97-bc63-f02a643282aa","LH","CAN","BOM",""
"171cea9c-2c54-4455-8cbc-27dc35588f44","LH","CAN","MEX","EK,AF"
"d339a3a0-41fe-413d-975a-40313153d5cc","LH","CAN","TPE","BA"
"bef79c0d-7ca6-41ed-8d59-66237f291d06","LH","CAN","LAX",""
"45e508b6-fbd4-45fc-989b-9c697879e2bf","LH","CAN","DEN",""
"3a1fc834-6e58-4df9-93d7-471507008343","LH","CAN","PHX","DL,EK"
"134b2b4c-6b53-4ba1-b4f1-898248e5432c","LH","CAN","CTU","IB,KL"
"417b2ab7-8914-4a01-b797-e7cc13a07797","LH","CAN","PVG",""
"c5eee6f8-6374-4b40-b03b-0914fbb52dc6","LH","CAN","BCN","EK"
"c1689a6e-2e96-4a77-9de9-f2066217c07d","LH","CAN","YYZ","AF,BA"
"cfee55c0-5fee-491a-8080-50f695f6e6d3","LH","CAN","DXB",""
"15ee38b6-3a9f-4819-9b7e-a7266672ed8f","LH","CAN","FRA","AF"
"4ba60e6d-2b89-41fa-a254-6ec8b03706b9","LH","CAN","IAH","V7"
"d955d514-81af-4118-ac15-40330e93fe21","LH","CAN","SEA","DL,BA"
"70df4910-a66f-40f5-a2de-d8545b367756","LH","CAN","MUC",""
"81898695-fb15-4fa8-8eec-3f41c2e2d9ca","LH","CAN","HKG","V7,BA"
"e5f2c4b6-a39a-4231-9c9a-e41a66d2498c","LH","CAN","SFO","AF,DL"
"7f0b45ea-ad63-4ca3-a211-664f2d91f31c","LH","CAN","HND","FR,DL"
"db306cbc-ce1c-491f-99d8-a231f7256942","LH","XIY","LGW","IB"
"08aeb020-efa3-436e-b515-8dbaeaca5da4","LH","XIY","MNL","V7"
"c1dc95e2-8b91-4006-bafd-9adfbf30c2bf","LH","XIY","BOM","DL,EK"
"e863dda4-8509-4b38-821e-390fcbfaf5c4","LH","XIY","MEX",""
"5e7f7aec-a73f-4c95-af01-941e6534f626","LH","XIY","TPE",""
"c1b11fb1-154c-432b-b189-348340f49855","LH","XIY","LAX","KL"
"34f96c6c-2a01-49e2-8817-f49e07861888","LH","XIY","DEN","U2,IB"
"d582af6f-d7f4-4730-872c-e3bc5c0f9d4f","LH","XIY","PHX",""
"a95acaf8-5012-42a2-894a-ae6e5d9de708","LH","XIY","CTU","DL"
"e4e442f3-316f-4666-9a2d-9d2c9586615e","LH","XIY","PVG","V7,KL"
"613e6700-5430-4f22-ad69-08d6db73325d","LH","XIY","BCN","KL,U2"
"348f0a83-8d07-4ee5-ade3-593905ee3c65","LH","XIY","YYZ","FR"
"9542198e-d2fd-462c-b79d-be3fa6cc4387","LH","XIY","DXB","IB"
"43649c8d-f054-4c3a-9b78-28f1d2a2735f","LH","XIY","FRA","IB,FR"
"98235fdb-b273-424a-a7d9-bea1eff67ee6","LH","XIY","IAH",""
"46133780-5765-4c67-bfd7-dfba6c3e2740","LH","XIY","SEA",""
"262612b1-acf2-475d-9b9e-1fae0682d6d3","LH","XIY","MUC","V7,BA"
"1f4768ad-94c3-46c3-9a66-118aff31370f","LH","XIY","HKG",""
"6dce688e-650d-4d0e-87a7-b98ab92137ad","LH","XIY","SFO",""
"d6b311e8-1f36-483b-9cec-a4de31201a81","LH","XIY","HND","U2,FR"
"f749d515-2096-48cb-9c39-89fafc9e4924","LH","SHA","LGW",""
"b81c6f20-51ef-4850-ac37-0f840d3669fe","LH","SHA","MNL","IB"
"24a04544-f53c-4182-9dcd-c61265c109ae","LH","SHA","BOM",""
"3090f5ea-fae8-4fe6-a6c4-395f19095e2c","LH","SHA","MEX","AF,DL"
"2943c784-d23e-4dda-bfd8-ad59ac9b388e","LH","SHA","TPE",""
"91e0dd28-fb26-452e-be89-1aaaa1b3ba27","LH","SHA","LAX","AF"
"9310f86b-e350-4e04-8aa0-f97a193c456b","LH","SHA","DEN",""
"71cb4724-e85e-4316-977d-1f7a6acb8f68","LH","SHA","PHX","DL"
"5b74a172-4884-4d6b-a1f1-14f992191be9","LH","SHA","CTU",""
"55f73d15-9881-428e-b74b-4db0cb1f292b","LH","SHA","PVG","FR,AF"
"48bb1cee-a18d-4ee8-8fe3-93fee946de52","LH","SHA","BCN","DL,V7"
"a3ed1b32-a33a-4bae-8cd7-9eff454d5fe3","LH","SHA","YYZ","EK,BA"
"94675064-cb89-44d5-9eef-87a935f48983","LH","SHA","DXB","FR"
"f72e8f4b-4573-410b-810e-d432a3e0f9a3","LH","SHA","FRA","FR"
"dd21b274-3fda-4b25-a712-5634e510f7e9","LH","SHA","IAH","BA"
"6a5a5a11-0785-41eb-a3cc-937387ccfb85","LH","SHA","SEA",""
"f3e8bd7c-b02c-43c0-9a65-81dadd27348b","LH","SHA","MUC","IB"
"0b251bc1-cd1f-433d-b3fa-29cc5732233d","LH","SHA","HKG","DL"
"7e19651c-0c22-4e7a-b9c1-4345026905be","LH","SHA","SFO","EK"
"b1c73241-3234-44f8-818e-b3cb223956c5","LH","SHA","HND",""
"2e316e6d-976d-441d-8146-0f68be3bc00a","LH","JFK","LGW","FR"
"e8f8bf8c-a4f3-4ab9-96e4-e48137fde3ac","LH","JFK","MNL",""
"9787ce85-2c72-4470-98ba-e520e9cba147","LH","JFK","BOM","BA,DL"
"9585a0fd-1c29-4087-bbef-48b9d46b09df","LH","JFK","MEX","IB,KL"
"6a24c936-44e0-41a9-92cc-d5713fdc8227","LH","JFK","TPE","KL"
"de75f186-9663-4788-9497-5ca84e2555aa","LH","JFK","LAX","DL,FR"
"74b35ecf-f8ff-4c65-92f5-de908d41b77e","LH","JFK","DEN",""
"3f869124-c58c-4676-a796-06e2b26e5e8c","LH","JFK","PHX",""
"f61b398c-0789-4f2c-9ded-df75f7155c3e","LH","JFK","CTU","V7"
"97200efc-6d2e-49e7-bfed-cbac0ee2b5d6","LH","JFK","PVG",""
"b548d76d-1b24-4723-95b3-3db673671665","LH","JFK","BCN","AF"
"174b1054-7c1a-4722-b944-45bec8430608","LH","JFK","YYZ",""
"a6777bc4-e36a-4874-ab2f-b8aef2be8a8c","LH","JFK","DXB","BA,V7"
"61b073bf-f386-41aa-a93f-a2a5106123f6","LH","JFK","FRA",""
"660f34aa-0dbd-44b0-a71b-70c97b4253df","LH","JFK","IAH",""
"9dac8d1a-d99e-4c12-880b-218c8dcbfcbc","LH","JFK","SEA",""
"a19f0397-a755-4c64-b002-7169fc4dd801","LH","JFK","MUC","IB,AF"
"3a7c672d-c2f3-42a1-805c-f373ea580954","LH","JFK","HKG","V7"
"af55ed70-5f17-4b9e-a5e8-300c0f898461","LH","JFK","SFO",""
"5c884b08-3c66-4954-b65d-5ae59dae5956","LH","JFK","HND",""
"d39280e3-bd10-4f23-93e4-c74ca7c275eb","LH","EWR","LGW","EK"
"808eb940-b915-4738-ac4b-57b667e92ab3","LH","EWR","MNL",""
"9ccd3e03-141e-4d4a-acfc-6cf8e30b8c36","LH","EWR","BOM",""
"d1329b21-0daa-4579-abc6-bfac02ff355f","LH","EWR","MEX",""
"4d22015f-6f7e-4af5-96d1-8344dfb7c511","LH","EWR","TPE","U2,EK"
"d8a8ccea-9e45-4a51-be85-ac2686e43fbe","LH","EWR","LAX",""
"d7ba4764-abcc-4010-95e2-3ca64ee942f9","LH","EWR","DEN","BA"
"ab6eb078-66ae-4639-ad4f-70af6e587a7e","LH","EWR","PHX","KL,AF"
"6b4b55e6-967a-468f-afa0-4f1ffef8b522","LH","EWR","CTU",""
"81699da0-b1d6-4b00-a49b-c5d23b73acc4","LH","EWR","PVG","V7,AF"
"c115bb0a-a329-43ad-99dd-f171330fbb4c","LH","EWR","BCN","BA"
"9c044602-795d-4231-9960-fcb958b34cc7","LH","EWR","YYZ","DL,EK"
"05d1f336-ca15-46fd-afdf-1e8091686213","LH","EWR","DXB",""
"296619ea-4e61-47ea-8a25-28775d88257c","LH","EWR","FRA","U2"
"11aafdad-46c3-4cb8-93c8-cfebb097d0d2","LH","EWR","IAH",""
"84610fd5-8bb4-41ff-ba49-f1905a1cdb0e","LH","EWR","SEA","EK,V7"
"716dbe00-d932-4324-a830-477ac9f3f801","LH","EWR","MUC","EK,V7"
"d048373e-427e-42d9-a149-15a8e1e2cdf2","LH","EWR","HKG","V7,FR"
"9d02fc82-172d-4b93-90fe-f412b9a09ebe","LH","EWR","SFO","IB"
"5f03af87-4df9-4a19-8bfb-50e4216b7667","LH","EWR","HND","FR,IB"
"9e640e2d-4b34-4c86-8ec2-f693050fea91","LH","IST","LGW","AF,EK"
"f6dd2d6d-5220-4e39-bf35-47186fd753a3","LH","IST","MNL","DL"
"afe6574b-9bd6-4b34-a68b-e68d654121a9","LH","IST","BOM",""
"f26ea977-b4de-4637-ac80-89711a0df59c","LH","IST","MEX","BA,FR"
"eaa5c92d-037a-4de3-a551-6f1bcabcac0c","LH","IST","TPE","AF,BA"
"ec20a8b5-9491-40ba-9377-844b1ec4f312","LH","IST","LAX","AF,KL"
"40b95c68-9430-45e0-b708-37211b52167d","LH","IST","DEN",""
"7b1600f5-860c-4214-9a23-89e3903d53de","LH","IST","PHX","U2,FR"
"65bf359b-43c8-4b05-9ffa-9df3f91d3124","LH","IST","CTU","FR"
"8d918fa0-64db-4d3c-9dcf-cd94078f8395","LH","IST","PVG",""
"828fccfc-7a0f-4e33-bd27-97fb0ddc808c","LH","IST","BCN",""
"ea18d2cc-6f58-4642-9032-6b01565ccd21","LH","IST","YYZ","V7,KL"
"9b6c4a44-818b-4abc-ab32-445654e70fae","LH","IST","DXB","IB"
"9ce13ab4-467c-45f8-8f7e-0db7cfdbd3ab","LH","IST","FRA",""
"75174a65-2f8c-473e-9701-3d0a1b539a97","LH","IST","IAH",""
"1b08e3f9-ecff-40cf-97cd-ac863a0fe424","LH","IST","SEA","BA"
"2c2c5685-a075-4b02-a794-e3b7d725bbcd","LH","IST","MUC",""
"39c0ab67-fa16-4686-840c-c94d8d6eed16","LH","IST","HKG","KL"
"93b5e72a-78b5-40b9-8826-636f067c64ab","LH","IST","SFO","EK,V7"
"3310a8e2-c107-4671-a91c-a06a4445302a","LH","IST","HND","EK,BA"
"ddc87d0e-778d-43ed-b5d5-01bb40c02fb3","LH","MIA","LGW","EK,V7"
"a2c74e91-5566-43b4-b18e-3ace349bf3a3","LH","MIA","MNL","U2,V7"
"07e2bf0a-d860-4c2d-b6fd-e5eb3bc09342","LH","MIA","BOM",""
"244ed1ac-5055-44b6-91e0-2ba4e37de37f","LH","MIA","MEX","IB"
"30447a05-3e06-439b-97f1-22b2bbea7789","LH","MIA","TPE",""
"a1c813b6-95fe-4094-8b1c-18fedc853f99","LH","MIA","LAX","FR,EK"
"a3f861ab-436c-492d-ab7a-1a5ef8c156c8","LH","MIA","DEN",""
"a640e676-684a-4490-8aa9-b18ce7b95164","LH","MIA","PHX","KL,IB"
"4274d201-1cf7-4f2f-9b1a-5554be1dccb7","LH","MIA","CTU","KL"
"2bb3b5ec-3eb2-438d-ac6f-0576ca594892","LH","MIA","PVG",""
"e8f0a260-ca07-45c3-b371-7895ca50faf5","LH","MIA","BCN","V7"
"878f609f-ff9e-4cea-9072-d62b788de32c","LH","MIA","YYZ",""
"b4988caa-1297-4fe6-a6af-c1e0a74c4df2","LH","MIA","DXB","IB"
"a34e157a-d055-46a8-8bdf-efeaff519f23","LH","MIA","FRA","EK,FR"
"e81133d6-5968-45c4-8660-b2c02cc27ed6","LH","MIA","IAH",""
"d9953b8a-3611-4179-803e-dce1abedee2a","LH","MIA","SEA","KL"
"012f7b35-dc11-434b-a6c1-40170964bae8","LH","MIA","MUC",""
"9757fbb9-dfd0-4785-b335-97101bf7399d","LH","MIA","HKG","V7"
"3ee66907-fc00-49ab-95d2-970152d93131","LH","MIA","SFO","KL,IB"
"cf3269d9-8c69-4c91-a048-4272275ecaf8","LH","MIA","HND",""
"7478f813-ca02-4e1c-8a84-dc9a434f438e","LH","JFK","LGW","AF"
"683a4bbf-e535-4c56-b44f-8933918852c8","LH","JFK","MNL",""
"92ed8cae-1ebf-494c-8ae9-152e6f1c7daf","LH","JFK","BOM","U2,EK"
"fb37f6c8-766f-4fa3-9346-38d5cb84fb87","LH","JFK","MEX","V7"
"6d450859-1572-499b-9438-44962cfc3d2e","LH","JFK","TPE",""
"df129364-4ed6-467a-a3c0-3eafcdedb304","LH","JFK","LAX","BA"
"cc0d803b-909c-4d2d-9448-853014d7aa54","LH","JFK","DEN","V7,FR"
"6aee4a3b-55b1-4e30-ab30-f1a9fd5e5357","LH","JFK","PHX","IB"
"9c5107f4-a999-4c4f-8bbd-3d0139fb5279","LH","JFK","CTU",""
"f41a2666-d028-49ed-a2d6-4bbd37f81867","LH","JFK","PVG","BA"
"dbe543bd-5525-4d55-bce9-2f2d18a46c11","LH","JFK","BCN",""
"e5d9da34-42f5-4055-ae7e-78f1b494a3a1","LH","JFK","YYZ","EK"
"bbf8c817-d23a-4c9c-9477-3d055fdc8556","LH","JFK","DXB","EK"
"a85dc5e3-625e-4abb-b39f-01c61224522d","LH","JFK","FRA",""
"72b8a48c-7806-4462-b5cf-6525f48d88f9","LH","JFK","IAH",""
"c734981e-af03-4224-b4eb-9b0e5ad3446b","LH","JFK","SEA",""
"f6ef48af-3810-4327-8ae9-eeaea180afa4","LH","JFK","MUC","V7,AF"
"63c9e2c1-096e-4bbf-a965-3e33677365aa","LH","JFK","HKG","IB"
"06a0387b-dd27-4a93-a497-6bc41d26d3f3","LH","JFK","SFO",""
"ca449e93-ed1d-4e01-9f24-d1cc07dfc4d7","LH","JFK","HND","AF"
"e546d40b-92a1-4a3e-9c31-f193456f76c2","LH","LHR","LGW","V7,AF"
"80f3dcde-7e76-4943-aa87-e74527ba0f3b","LH","LHR","MNL",""
"c64d2e05-8578-471d-b76e-6e18f5b0734e","LH","LHR","BOM","EK,BA"
"5f6c5591-fb76-4cd6-958b-84269f98e76c","LH","LHR","MEX","BA"
"03c3fba3-6c10-4daa-a565-03151d3e1f5c","LH","LHR","TPE","AF,KL"
"5c712994-b2af-449e-9edd-6323815e1c22","LH","LHR","LAX","BA,EK"
"6e49f48b-b8f2-4157-93fe-e2c77f4c60e6","LH","LHR","DEN","IB,U2"
"81ac704a-770e-47c2-ac68-4df2ad76d33d","LH","LHR","PHX",""
"c2bb4389-2a75-4bae-975a-c28f4001529a","LH","LHR","CTU",""
"d260cfdf-ca08-4155-bdde-94c432dc99f4","LH","LHR","PVG",""
"c7b7ba1b-cd98-480e-aa0c-104789e4fc7e","LH","LHR","BCN","KL,EK"
"d006d06a-425b-4959-9be5-52e4547104cf","LH","LHR","YYZ",""
"98c6bf77-6dc8-48f3-afd3-3320301da061","LH","LHR","DXB",""
"1f7f9f63-b8d9-48de-8b01-e8d539983701","LH","LHR","FRA","IB,V7"
"6036f87b-13fb-4129-8338-3a3d7525ff2e","LH","LHR","IAH","EK,U2"
"80cee746-9f4a-4adb-be56-f78ff3207981","LH","LHR","SEA","U2,EK"
"1a40335f-37a2-4648-8a27-e86ac189d600","LH","LHR","MUC","DL"
"4bf7b645-6e30-4bd9-a9ee-2f6ebd56d730","LH","LHR","HKG",""
"f864832c-f639-4bcd-862c-13d4199e4943","LH","LHR","SFO",""
"4a94f770-044e-4a8e-bf84-3574409cbd0b","LH","LHR","HND","KL,FR"
"64e0bd1d-3565-466e-a35a-8bd809a7b2f1","LH","KUL","LGW","FR"
"c8cb272a-23cd-4a23-a8c2-be0c5015768a","LH","KUL","MNL","EK"
"f8cb6cdc-bfe5-48d3-976b-1ebdad1d2e4c","LH","KUL","BOM","BA"
"85c83fb9-88c5-482d-b6ec-e515395aea41","LH","KUL","MEX","AF,IB"
"76d767a5-2c19-442b-8928-b55aeb9ecb8a","LH","KUL","TPE",""
"aa9f659b-5fcf-476f-bc2f-cdf9d7a0cccf","LH","KUL","LAX","U2,FR"
"de69af59-3646-4465-9916-da26b99bac80","LH","KUL","DEN",""
"d94a8970-d09d-4749-9207-252868d5c87d","LH","KUL","PHX","FR,EK"
"d75fb92d-b827-422f-bd67-df51a3c09ab5","LH","KUL","CTU","AF"
"5c1a4827-4b40-4dc0-b916-9145934195da","LH","KUL","PVG",""
"6e5f0c21-ab2c-4d60-8538-1abe323d77c0","LH","KUL","BCN",""
"38a1ac63-bc41-48c4-a814-88fb4cb493d3","LH","KUL","YYZ",""
"0c839e5c-e0fb-44ee-b350-54411fb93b1a","LH","KUL","DXB","EK,KL"
"3bf45e5e-88bc-4eab-ae0c-ecc1e1c2a872","LH","KUL","FRA",""
"dfe15676-2a39-4e89-b179-ed6a43cff954","LH","KUL","IAH",""
"cdc42427-5502-459f-88c8-ec2e810629a5","LH","KUL","SEA","U2,KL"
"8f911f21-998a-4204-8c17-c94b86655da9","LH","KUL","MUC","IB,EK"
"1d5bfc09-e927-462f-8260-7ad60c35e48e","LH","KUL","HKG","FR,KL"
"4feca219-3a2b-4ac1-974b-ae485b2bc262","LH","KUL","SFO","BA"
"a473539f-024f-41df-8376-04884462b6ab","LH","KUL","HND",""
"e747bbfb-b5ef-4067-8dbc-7e393a81f903","LH","BKK","LGW",""
"1369b6a5-654d-4b77-a85f-0860e0376801","LH","BKK","MNL","AF,FR"
"0571488c-79ca-47f6-b482-dce6d3553722","LH","BKK","BOM","DL"
"71f75c40-0a60-4009-9868-8369c20512b2","LH","BKK","MEX","BA,FR"
"67f75a46-0ef0-45f1-b5a0-f3e2843fd736","LH","BKK","TPE","IB,U2"
"2236b89c-595a-4892-854d-727a678c0bf6","LH","BKK","LAX","EK"
"9b21a6dd-6a87-4aae-b5cd-11c4e3a1173a","LH","BKK","DEN","BA,U2"
"57c8c18f-fb26-4802-bff0-cbb35107c083","LH","BKK","PHX","V7"
"e4a85600-b9fa-48e5-b334-9bdfac3a20a6","LH","BKK","CTU",""
"da073228-337b-4382-a8c4-d2b4f7ca35ca","LH","BKK","PVG",""
"ad62b061-428a-47a9-ab15-90c6f75469e5","LH","BKK","BCN","EK"
"3a8e7c23-80ac-4691-85d7-ed45b0da7867","LH","BKK","YYZ",""
"08ae484c-4eb4-4d83-9f05-10a3c06c37f6","LH","BKK","DXB","EK,AF"
"b49b96b5-aea2-48a2-a14c-63e23ab00f9a","LH","BKK","FRA","FR"
"b23e9605-e7e5-44a0-b28c-89b2526808ad","LH","BKK","IAH","KL,BA"
"f4f45d06-cb89-4e4f-8bc6-91fa0597ea5a","LH","BKK","SEA","AF"
"68b7dbe1-2ca8-49fe-8c4c-3e70fb95dcc6","LH","BKK","MUC",""
"86db2316-4cf9-48df-9bee-bd3a8bc95db2","LH","BKK","HKG",""
"92ae2277-70e8-4d7a-88cb-0833fb2f800e","LH","BKK","SFO","U2,KL"
"93d9ef20-cc1e-4d90-8124-f851957c6c6e","LH","BKK","HND",""
"be1e2fa9-c31f-4f4a-b1e6-23f502028462","LH","SYD","LGW","DL"
"bfafb31c-7637-4433-b29b-1de2a71ab8fe","LH","SYD","MNL",""
"414ab17d-b16f-45e8-93ba-c59e8b9f476e","LH","SYD","BOM",""
"9391446d-908c-4599-b27f-6cc2238eece0","LH","SYD","MEX",""
"38806d01-0797-4023-84ea-d9db2a606528","LH","SYD","TPE",""
"4b0018f9-d4b0-475a-8276-8ac23a7f7e97","LH","SYD","LAX","IB"
"3b0f9e23-0284-47bc-b877-3ff7572937ef","LH","SYD","DEN",""
"fb474e9a-bf3e-48c8-93ec-7883757f2595","LH","SYD","PHX",""
"dd800a0d-f7bf-4e68-bbe9-da21f4e7c367","LH","SYD","CTU","V7,EK"
"ecb02977-b690-44a6-9f4a-c20d1b29c241","LH","SYD","PVG",""
"79a79731-ff03-4373-a807-9b2218e70fda","LH","SYD","BCN",""
"67151524-d0e2-442a-94a1-8790e5f1f949","LH","SYD","YYZ","DL,BA"
"4ad0c1de-7949-4656-be33-341905468036","LH","SYD","DXB","V7,AF"
"41d291e0-a6ed-4cfa-abdd-63d0254e13df","LH","SYD","FRA",""
"17e05cf4-c468-4adf-b96d-40325b1a1c9d","LH","SYD","IAH",""
"9392da97-7b52-4fd6-91b8-4f59afc7d40b","LH","SYD","SEA","KL"
"b8ee905b-1265-4909-948c-6a412b5b4632","LH","SYD","MUC",""
"c918e87c-0229-4d6c-822f-df079b2714cd","LH","SYD","HKG",""
"28d27f76-c482-4fe7-9236-c71d0f4ed0b7","LH","SYD","SFO",""
"f491940c-e461-4e93-aaf1-6295bea53f0d","LH","SYD","HND",""
"0f887030-0fd3-4305-9d4e-c1855db6fa0c","LH","PEK","LGW",""
"1e8fdff4-f4a5-4fd7-b70d-7c2de98847fa","LH","PEK","MNL","V7,KL"
"3d3a81d3-ff2d-4471-8072-a4ba805f1f9d","LH","PEK","BOM","FR"
"0540e35c-7ab6-4c27-bb02-74efdb16f174","LH","PEK","MEX","IB,AF"
"cb187560-4e38-408c-b8f8-71c8e2eb3b9d","LH","PEK","TPE","V7,FR"
"3154bbe1-d9c5-4098-a80f-7e8f7c4a33f5","LH","PEK","LAX","AF"
"93e5a02d-1a78-4124-9cb9-6b3ffed632a8","LH","PEK","DEN","KL"
"c819b41d-7983-48a9-bafe-88d4c552a221","LH","PEK","PHX","IB,BA"
"7239a7b2-1794-4bf8-8b95-8e13a5e3531e","LH","PEK","CTU",""
"c0a3a246-6519-4044-aeff-aacd76ab21bf","LH","PEK","PVG","IB,U2"
"9396da0d-82de-4dbc-b8d1-05f39b9a14ae","LH","PEK","BCN","EK,FR"
"b0d33e7a-e6f1-4cd2-b250-8dca741359d4","LH","PEK","YYZ","U2"
"a85eb27c-5ef0-45c8-8bd0-3a1bbe21ff50","LH","PEK","DXB","U2"
"9ad382f6-4ef0-4e3c-8a1c-87bccf250533","LH","PEK","FRA","FR,EK"
"4a9e3498-f85b-4aab-8959-8586fa742e42","LH","PEK","IAH","FR"
"c564032c-2fa0-412c-a186-2b05650a3ddc","LH","PEK","SEA","AF"
"d0999017-1a91-4df1-97cd-f04f11ebe758","LH","PEK","MUC","DL"
"bb5fabec-4816-462c-b728-2e4d83a799e2","LH","PEK","HKG","BA,EK"
"5155a21d-0c68-4b1a-a6d3-7173da5e8e50","LH","PEK","SFO","U2,AF"
"abe3f7c9-d342-466b-a581-7dbbcca0b7fa","LH","PEK","HND","KL"
"4c5ca5c6-f2f5-4dd5-a410-2caee494afbb","LH","DXB","LGW","BA"
"875dac08-e7e1-4f74-9117-ced0384b791e","LH","DXB","MNL","V7,EK"
"2db27bb9-15d7-40a6-808f-31a2795d6f38","LH","DXB","BOM","AF"
"ea0b817e-bcd9-437d-b820-31e72457c7f2","LH","DXB","MEX",""
"df4e5d4b-be54-4eb6-885b-cfa8c6b0dfe8","LH","DXB","TPE","EK"
"33001e16-c384-4559-ac56-3524c046bf05","LH","DXB","LAX","EK,V7"
"1fd253b8-ecff-48ae-b8b3-49e1a15164cd","LH","DXB","DEN",""
"4caa56ee-d4f1-47e7-a9fe-8c84fd0bb216","LH","DXB","PHX","AF,FR"
"a5fe30e8-5827-411e-a61c-d2e78e5c930d","LH","DXB","CTU","AF"
"0c740b4b-62c6-4f0c-9540-f3a8acaac7f1","LH","DXB","PVG","V7"
"1e93116f-0b57-4a2a-9eb4-ab7e7d8d9e55","LH","DXB","BCN","IB"
"a7647919-aba8-461a-919a-6310ff1676a3","LH","DXB","YYZ","BA"
"6a600fac-5dab-4186-b9b1-b9b3fb5a02d1","LH","DXB","DXB",""
"fa69e851-29cd-43b8-a9d5-4ac8f76d870f","LH","DXB","FRA","BA,AF"
"ee4a1c87-a6fe-460a-bbe6-64f78b46662f","LH","DXB","IAH","V7,DL"
"15fbf6ee-cf6d-4aa8-abff-4d6f76d31466","LH","DXB","SEA","KL"
"b6131d81-2f77-4aa1-b121-7e145f56c63d","LH","DXB","MUC","IB,AF"
"50d38faf-5c3c-43c6-ba00-59a8b6c8992a","LH","DXB","HKG","BA,DL"
"784ac42f-a4ca-4dfe-81ad-3a8552527f9f","LH","DXB","SFO",""
"bee60672-082e-4ece-8047-a3872d48372b","LH","DXB","HND","U2,FR"
"e0f59c45-7ea1-483f-8de8-f026d495a7c2","DL","LHR","DFW","IB,BA"
"6ba96784-33d7-4e39-bdbe-769aa1bfc7b4","DL","LHR","CTU","BA"
